customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,tenure_density,product_density,churn
15725039,702,Spain,Male,32,8,11.179809948255777,1,1,1,126082.18,3,2.6666666666666665,0.3333333333333333,0
15579130,708,Germany,Female,43,0,11.68684381349943,1,1,0,181499.77,4,0.0,0.25,1
15754112,653,Spain,Male,55,7,0.0,2,1,1,41967.03,5,1.4,0.4,0
15735522,654,Germany,Male,37,2,11.888694442074351,2,0,0,186300.59,3,0.6666666666666666,0.6666666666666666,0
15613326,596,France,Female,33,1,11.83619528916297,1,1,0,85412.54,3,0.3333333333333333,0.3333333333333333,0
15739502,549,Germany,Female,31,9,11.81318715619102,2,1,1,23343.18,3,3.0,0.6666666666666666,0
15670914,754,France,Male,38,2,0.0,2,1,0,180698.32,3,0.6666666666666666,0.6666666666666666,0
15604073,815,Germany,Female,25,8,11.814234294998307,1,1,1,136071.05,2,4.0,0.5,0
15806027,556,France,Female,52,9,0.0,1,1,0,175149.2,5,1.8,0.2,1
15574886,706,France,Male,32,6,11.456222512098067,1,1,1,146949.74,3,2.0,0.3333333333333333,0
15707120,850,France,Male,46,9,11.675396208307069,1,1,0,88920.68,4,2.25,0.25,0
15800845,732,Spain,Female,33,8,11.620707995181387,1,1,1,45098.62,3,2.6666666666666665,0.3333333333333333,0
15603914,614,France,Male,40,6,0.0,1,1,1,20339.79,4,1.5,0.25,1
15722765,580,Spain,Female,57,0,11.826436016866431,1,0,1,108528.74,5,0.0,0.2,0
15783305,593,France,Female,46,7,11.500382226435482,1,1,0,145560.38,4,1.75,0.25,0
15574842,653,Germany,Female,25,2,11.972041412937116,3,1,1,199357.24,2,1.0,1.5,0
15607837,746,France,Female,29,4,11.567419994931141,1,1,1,43106.17,2,2.0,0.5,0
15714877,662,France,Female,29,10,0.0,2,1,0,137508.31,2,5.0,1.0,0
15782941,573,France,Male,31,2,0.0,2,1,1,91957.39,3,0.6666666666666666,0.6666666666666666,0
15630167,684,Spain,Female,39,4,11.847430768446106,1,1,1,120612.11,3,1.3333333333333333,0.3333333333333333,0
15759038,793,France,Female,41,3,11.862225501005229,1,1,0,102921.17,4,0.75,0.25,0
15661821,798,Germany,Female,49,5,11.794886226893318,1,1,1,31686.33,4,1.25,0.25,1
15728006,524,France,Male,40,2,12.103585220813224,1,1,0,180002.42,4,0.5,0.25,0
15712176,816,France,Male,31,8,0.0,2,1,1,28407.4,3,2.6666666666666665,0.6666666666666666,0
15689351,742,Germany,Female,41,4,11.438274329945644,1,0,1,73743.95,4,1.0,0.25,1
15782247,540,France,Male,22,4,0.0,3,1,1,186233.26,2,2.0,1.5,1
15769064,537,Germany,Male,39,3,11.81532638181139,1,1,0,31728.86,3,1.0,0.3333333333333333,1
15718153,759,Spain,Female,74,6,11.766938338060783,1,1,1,48244.64,7,0.8571428571428571,0.14285714285714285,0
15613189,774,France,Female,52,2,10.943444955267076,1,1,0,113266.28,5,0.4,0.2,1
15661734,608,Germany,Male,42,8,11.785938597673434,2,1,0,71178.09,4,2.0,0.5,0
15592645,704,Spain,Male,37,4,0.0,2,0,0,25684.93,3,1.3333333333333333,0.6666666666666666,0
15768387,581,France,Male,41,8,0.0,2,0,0,29737.14,4,2.0,0.5,0
15792525,628,Germany,Female,61,1,11.48619804857003,1,1,1,149922.38,6,0.16666666666666666,0.16666666666666666,1
15586976,566,France,Female,42,6,0.0,1,1,0,180702.12,4,1.5,0.25,1
15790659,701,Spain,Male,59,7,0.0,2,0,1,27597.59,5,1.4,0.4,0
15691446,735,Spain,Male,29,10,0.0,2,1,1,95025.27,2,5.0,1.0,0
15772632,680,France,Female,34,1,0.0,2,1,0,167035.07,3,0.3333333333333333,0.6666666666666666,0
15706587,560,France,Male,57,0,0.0,2,0,1,116781.71,5,0.0,0.4,0
15572461,663,Germany,Female,29,4,11.539719769896239,2,0,0,21170.81,2,2.0,1.0,0
15654409,665,France,Female,34,5,11.124578796712868,1,1,1,29641.58,3,1.6666666666666667,0.3333333333333333,0
15568025,758,France,Male,51,8,11.310949540289124,1,1,1,116520.07,5,1.6,0.2,0
15715769,621,France,Male,26,2,11.22841887865466,1,0,1,44220.4,2,1.0,0.5,0
15667458,764,Germany,Male,28,10,11.728231825577145,1,1,0,166188.28,2,5.0,0.5,0
15567980,537,Germany,Female,46,5,11.520184057532294,1,0,1,140857.76,4,1.25,0.25,1
15679294,589,France,Female,46,10,11.5828231936171,2,1,0,37024.28,4,2.5,0.5,0
15606507,555,France,Male,24,5,0.0,2,1,0,27513.47,2,2.5,1.0,0
15578825,734,France,Female,29,0,11.849366701110931,1,1,0,17744.72,2,0.0,0.5,0
15619935,783,Spain,Female,59,9,11.745828200157314,1,1,1,4423.63,5,1.8,0.2,0
15636089,678,Germany,Female,51,1,11.889662032074579,1,0,0,109718.44,5,0.2,0.2,1
15727490,661,France,Male,47,5,0.0,1,0,1,107243.31,4,1.25,0.25,1
15591766,607,Spain,Female,25,4,11.704932383522742,1,0,1,115288.24,2,2.0,0.5,0
15641629,537,Spain,Female,38,1,0.0,2,0,1,41233.97,3,0.3333333333333333,0.6666666666666666,0
15813303,513,Spain,Male,88,10,0.0,2,1,1,52952.24,8,1.25,0.25,0
15756920,576,France,Male,63,9,11.165585103651898,1,0,0,78955.8,6,1.5,0.16666666666666666,1
15726403,660,Germany,Male,41,1,11.77453721560096,1,1,0,26025.6,4,0.25,0.25,1
15592765,637,France,Male,40,8,11.73983639080884,1,1,1,174536.17,4,2.0,0.25,0
15704442,672,France,Female,53,9,12.040061330629953,4,1,1,147311.47,5,1.8,0.8,1
15641136,629,France,Male,32,2,0.0,2,0,1,77965.44,3,0.6666666666666666,0.6666666666666666,0
15725818,583,Germany,Male,40,4,11.580979362425676,1,1,1,5635.63,4,1.0,0.25,0
15612071,763,Spain,Female,32,10,11.463260002839279,1,0,1,81310.1,3,3.3333333333333335,0.3333333333333333,0
15719809,516,Germany,Male,32,3,11.885640702790623,2,0,0,111421.45,3,1.0,0.6666666666666666,0
15716518,617,France,Female,27,4,0.0,2,0,0,190269.21,2,2.0,1.0,0
15742210,700,France,Male,38,9,11.096858808512803,1,1,1,100950.48,3,3.0,0.3333333333333333,0
15630617,727,Germany,Male,36,6,11.852391857486719,1,1,1,113033.73,3,2.0,0.3333333333333333,1
15720838,689,Spain,Female,31,3,11.84797261520946,1,0,1,120663.57,3,1.0,0.3333333333333333,0
15595537,626,Germany,Male,49,9,12.054021327167401,2,1,0,187192.23,4,2.25,0.5,0
15623196,686,France,Male,38,6,11.91331082631658,1,1,1,97825.23,3,2.0,0.3333333333333333,0
15679249,351,Germany,Female,57,4,12.002409733405027,1,1,0,169621.69,5,0.8,0.2,1
15693199,739,France,Female,37,8,0.0,2,1,0,191557.1,3,2.6666666666666665,0.6666666666666666,1
15661219,627,France,Male,32,10,0.0,2,1,0,103287.62,3,3.3333333333333335,0.6666666666666666,0
15617136,451,Germany,Female,38,9,11.026523637178855,1,1,1,167538.66,3,3.0,0.3333333333333333,0
15760294,512,France,Female,41,8,11.885531787877552,1,1,0,64869.32,4,2.0,0.25,1
15652808,774,France,Female,41,5,11.749351373924046,1,1,0,102426.06,4,1.25,0.25,0
15657139,652,France,Female,40,8,11.343225519465955,2,0,1,107876.2,4,2.0,0.5,0
15803790,638,Germany,Male,37,2,11.404558880054623,2,1,1,37294.88,3,0.6666666666666666,0.6666666666666666,0
15764105,475,France,Female,57,1,0.0,2,1,0,89248.99,5,0.2,0.4,0
15672610,567,Spain,Male,40,4,11.68376299873954,1,0,0,91973.63,4,1.0,0.25,0
15766896,750,France,Male,37,3,0.0,2,1,0,16870.2,3,1.0,0.6666666666666666,0
15587735,850,France,Male,39,6,11.481064553908421,1,1,1,121681.19,3,2.0,0.3333333333333333,0
15659501,753,France,Female,38,6,11.865442928551824,1,0,1,33730.43,3,2.0,0.3333333333333333,0
15745001,683,Spain,Female,36,7,0.0,2,1,0,104786.59,3,2.3333333333333335,0.6666666666666666,0
15651140,710,France,Female,32,3,0.0,1,1,0,94790.34,3,1.0,0.3333333333333333,0
15571148,645,Spain,Female,21,1,0.0,2,0,0,28726.07,2,0.5,1.0,0
15776824,714,France,Male,28,6,11.717704373792355,1,1,1,67057.27,2,3.0,0.5,0
15633141,696,Germany,Female,35,4,12.071988300055398,1,1,0,69079.85,3,1.3333333333333333,0.3333333333333333,0
15764174,612,Spain,Female,26,4,0.0,2,1,1,179780.74,2,2.0,1.0,0
15778155,520,Germany,Female,31,3,11.598324601331443,1,1,1,183572.39,3,1.0,0.3333333333333333,1
15715920,782,Spain,Male,23,10,11.493270158821755,1,1,1,142587.32,2,5.0,0.5,0
15671917,666,France,Male,46,5,11.727021732761264,1,1,1,177844.06,4,1.25,0.25,0
15666548,466,Germany,Female,56,2,11.625549705785891,3,1,0,197634.11,5,0.4,0.6,1
15625623,567,France,Female,45,4,0.0,2,0,1,121053.19,4,1.0,0.5,0
15748123,613,France,Male,20,3,0.0,2,1,1,149613.77,2,1.5,1.0,0
15648735,718,France,Male,37,8,0.0,2,1,1,142.81,3,2.6666666666666665,0.6666666666666666,0
15634974,614,France,Female,37,8,11.227259226026808,4,0,1,131766.67,3,2.6666666666666665,1.3333333333333333,1
15713378,711,France,Male,38,10,0.0,2,0,0,53311.78,3,3.3333333333333335,0.6666666666666666,0
15753370,691,Germany,Female,38,5,11.65055260854394,1,1,0,107665.02,3,1.6666666666666667,0.3333333333333333,0
15782659,527,France,Male,32,0,0.0,1,1,0,109523.88,3,0.0,0.3333333333333333,0
15583364,476,France,Female,32,6,11.62511895261268,1,0,0,112132.86,3,2.0,0.3333333333333333,0
15625942,619,Spain,Female,45,0,0.0,2,0,0,113645.4,4,0.0,0.5,0
15720284,607,Germany,Female,37,4,11.819881054175655,1,0,0,180890.4,3,1.3333333333333333,0.3333333333333333,0
15679642,695,Spain,Male,44,8,0.0,2,1,1,70974.13,4,2.0,0.5,0
15628007,653,France,Male,33,1,0.0,2,0,0,53379.52,3,0.3333333333333333,0.6666666666666666,0
15661974,677,France,Male,46,2,10.951485965082624,1,1,1,158531.01,4,0.5,0.25,0
15689341,655,France,Female,50,10,0.0,4,1,0,179267.94,5,2.0,0.8,1
15607993,625,France,Female,52,2,11.283134367599507,1,1,1,84606.03,5,0.4,0.2,0
15693267,679,Germany,Female,34,7,11.704081631421975,1,1,0,56984.58,3,2.3333333333333335,0.3333333333333333,0
15769522,734,France,Male,51,1,11.682992828222933,1,1,1,116912.45,5,0.2,0.2,0
15755825,666,France,Male,39,10,0.0,2,1,0,102999.33,3,3.3333333333333335,0.6666666666666666,0
15598175,592,Germany,Female,26,4,11.562506459208256,2,1,0,132801.57,2,2.0,1.0,0
15744327,564,France,Male,40,4,0.0,1,1,0,85455.62,4,1.0,0.25,1
15798666,814,France,Female,36,6,0.0,2,1,1,98657.01,3,2.0,0.6666666666666666,0
15577064,592,Germany,Male,36,2,11.558889257760054,2,1,0,107948.72,3,0.6666666666666666,0.6666666666666666,0
15759436,758,France,Female,50,2,11.470172023072449,3,1,1,67944.09,5,0.4,0.6,1
15690231,612,Spain,Female,62,0,12.02591440707482,2,1,1,192892.05,6,0.0,0.3333333333333333,0
15751561,498,Germany,Male,61,7,11.53717173406172,1,1,0,187247.56,6,1.1666666666666667,0.16666666666666666,1
15739068,638,Germany,Male,25,4,11.905281354856571,2,1,1,114722.42,2,2.0,1.0,0
15758056,558,France,Male,35,1,0.0,2,0,0,111687.57,3,0.3333333333333333,0.6666666666666666,0
15742269,756,France,Female,24,1,0.0,2,1,0,184182.25,2,0.5,1.0,0
15726490,782,Spain,Male,52,4,0.0,1,1,1,52759.82,5,0.8,0.2,1
15738411,505,France,Male,34,10,11.556940340815606,1,0,1,126451.14,3,3.3333333333333335,0.3333333333333333,0
15727919,671,Spain,Female,29,6,0.0,2,0,0,12048.67,2,3.0,1.0,0
15709396,801,France,Male,42,6,0.0,2,1,1,95804.33,4,1.5,0.5,0
15654106,604,France,Male,26,8,11.915342733129354,2,0,1,197911.52,2,4.0,1.0,0
15621653,716,France,Female,29,10,11.38449407377312,1,1,1,182531.74,2,5.0,0.5,0
15598086,624,France,Female,45,3,11.13663903832317,1,1,0,168002.31,4,0.75,0.25,1
15752300,607,Germany,Male,47,4,11.910541986678854,1,1,1,79450.61,4,1.0,0.25,0
15658693,827,France,Female,60,2,0.0,2,0,1,60615.83,6,0.3333333333333333,0.3333333333333333,0
15631838,606,France,Male,61,5,11.591432440163919,2,0,1,8643.21,6,0.8333333333333334,0.3333333333333333,0
15803804,717,Germany,Female,35,5,11.54457634912616,1,1,0,172172.7,3,1.6666666666666667,0.3333333333333333,0
15578809,651,Germany,Male,40,1,11.811259676405676,2,0,0,174434.06,4,0.25,0.5,1
15752026,691,France,Male,58,3,0.0,1,0,1,194930.3,5,0.6,0.2,1
15723706,573,France,Female,33,0,11.408959975810303,1,1,0,137476.71,3,0.0,0.3333333333333333,0
15752838,723,Spain,Male,38,6,0.0,2,1,1,94415.6,3,2.0,0.6666666666666666,0
15569571,584,Germany,Female,46,6,11.37781591342203,2,1,0,120376.87,4,1.5,0.5,1
15769703,550,Germany,Female,45,8,11.619612410530825,1,0,0,97623.42,4,2.0,0.25,1
15679770,611,France,Female,61,3,11.787405193752496,4,0,1,66238.23,6,0.5,0.6666666666666666,1
15791102,549,Germany,Male,41,9,11.46186161794183,3,1,1,131710.59,4,2.25,0.75,1
15655192,850,Spain,Female,24,1,0.0,2,0,1,69052.87,2,0.5,1.0,0
15709487,668,Germany,Male,34,5,11.292819420756874,2,0,0,56780.97,3,1.6666666666666667,0.6666666666666666,0
15687130,686,France,Female,43,0,0.0,1,1,1,170072.9,4,0.0,0.25,0
15755178,660,France,Male,50,1,0.0,3,1,1,191849.15,5,0.2,0.6,1
15634772,682,Spain,Female,59,0,11.717191063744755,1,0,1,84803.76,5,0.0,0.2,0
15617197,524,France,Male,50,4,0.0,2,1,1,31840.59,5,0.8,0.4,1
15631240,645,France,Female,36,8,0.0,2,1,1,12096.61,3,2.6666666666666665,0.6666666666666666,1
15784301,850,France,Male,42,0,0.0,2,1,0,44165.84,4,0.0,0.5,0
15631310,537,France,Female,53,3,0.0,1,1,1,91406.62,5,0.6,0.2,0
15756560,599,Spain,Female,46,7,11.311345734238461,2,1,0,83282.21,4,1.75,0.5,0
15732270,727,Spain,Male,71,8,0.0,1,1,1,198446.91,7,1.1428571428571428,0.14285714285714285,1
15739357,756,Spain,Male,30,2,11.885377247502745,1,0,0,7554.68,3,0.6666666666666666,0.3333333333333333,0
15771540,755,France,Male,38,9,11.911120476519491,1,1,0,80416.16,3,3.0,0.3333333333333333,0
15567486,634,Spain,Female,41,4,0.0,2,1,1,164549.74,4,1.0,0.5,0
15714634,837,France,Male,26,4,11.406467013468037,2,1,0,175477.03,2,2.0,1.0,0
15727021,727,Germany,Female,30,8,11.6871163909189,2,1,1,137903.54,3,2.6666666666666665,0.6666666666666666,0
15650670,567,Germany,Female,40,2,11.563845359652785,2,1,0,93795.86,4,0.5,0.5,0
15711834,650,Spain,Female,30,6,0.0,1,0,0,67997.13,3,2.0,0.3333333333333333,1
15729763,655,Spain,Male,34,1,11.662344367575972,1,1,1,49492.15,3,0.3333333333333333,0.3333333333333333,0
15646566,763,France,Female,58,9,12.143731974017342,1,0,1,35825.18,5,1.8,0.2,0
15645463,843,France,Female,27,5,0.0,2,1,1,67494.23,2,2.5,1.0,0
15672144,667,France,Female,38,6,11.880571288132373,1,1,1,73963.17,3,2.0,0.3333333333333333,1
15596088,705,France,Female,50,4,11.252429154789327,2,0,1,145159.26,5,0.8,0.4,0
15614878,660,Germany,Female,29,6,12.103603999938006,1,1,1,123850.58,2,3.0,0.5,0
15635240,553,France,Male,42,1,0.0,2,0,0,23822.04,4,0.25,0.5,0
15775905,612,Germany,Female,47,6,11.775488709639847,1,1,1,45750.21,4,1.5,0.25,1
15700657,641,Germany,Female,40,2,11.609032509012078,1,1,0,159773.14,4,0.5,0.25,0
15611905,513,Spain,Female,31,5,12.071709249744133,1,1,0,84238.63,3,1.6666666666666667,0.3333333333333333,0
15652527,680,France,Male,44,7,11.596586050991554,1,0,1,72330.46,4,1.75,0.25,0
15785865,711,France,Male,58,9,11.4217541382846,2,1,1,26767.85,5,1.8,0.4,0
15645942,689,Spain,Male,40,2,0.0,2,1,1,164768.82,4,0.5,0.5,0
15688691,665,Germany,Female,51,9,11.613778527306236,2,0,1,1112.76,5,1.8,0.4,1
15592736,551,Germany,Male,54,5,11.542436110712462,1,1,0,176680.16,5,1.0,0.2,1
15673529,645,Spain,Male,36,4,11.000345803779625,2,1,0,43999.64,3,1.3333333333333333,0.6666666666666666,0
15724145,616,Germany,Male,29,8,11.913843919362044,1,1,0,140746.13,2,4.0,0.5,0
15704629,582,France,Female,32,1,11.664878445911135,1,0,1,152790.92,3,0.3333333333333333,0.3333333333333333,0
15597896,365,Germany,Male,30,0,11.757917157932095,1,1,0,81537.85,3,0.0,0.3333333333333333,1
15731790,697,Germany,Female,38,6,11.795034738181071,1,1,1,7387.8,3,2.0,0.3333333333333333,1
15634719,704,France,Male,31,0,0.0,2,1,0,183038.33,3,0.0,0.6666666666666666,0
15703205,656,France,Female,46,5,11.638704359486795,2,1,1,138849.06,4,1.25,0.5,0
15567333,712,France,Female,31,7,0.0,2,1,0,170333.38,3,2.3333333333333335,0.6666666666666666,0
15754537,748,France,Male,40,0,0.0,1,0,0,60416.76,4,0.0,0.25,0
15612030,724,France,Male,28,9,0.0,2,1,1,100240.2,2,4.5,1.0,0
15573242,691,France,Male,50,6,11.82740381380807,1,1,1,2704.98,5,1.2,0.2,0
15601892,563,France,Male,33,8,0.0,2,0,1,68815.05,3,2.6666666666666665,0.6666666666666666,0
15663885,741,France,Male,32,5,0.0,1,1,1,64839.23,3,1.6666666666666667,0.3333333333333333,0
15701096,778,France,Male,44,8,11.726944635440631,1,1,0,144494.94,4,2.0,0.25,0
15710450,848,Spain,Male,22,7,11.70199826408826,1,1,1,185510.34,2,3.5,0.5,0
15790846,634,Germany,Male,38,2,11.907879188197178,1,1,1,56055.72,3,0.6666666666666666,0.3333333333333333,0
15658956,505,Germany,Male,40,6,10.776258696320694,2,1,1,155061.97,4,1.5,0.5,0
15755223,692,Germany,Male,53,7,11.924558114632873,2,0,0,119817.19,5,1.4,0.4,0
15787318,537,Germany,Female,47,6,11.544078626613043,1,1,0,16259.64,4,1.5,0.25,1
15737310,633,France,Male,29,10,11.776882921171973,1,1,0,184654.87,2,5.0,0.5,0
15763665,833,France,Female,28,4,11.825364855236026,2,0,0,5278.78,2,2.0,1.0,0
15668818,592,Spain,Female,40,2,12.207688589189656,1,1,1,113244.73,4,0.5,0.25,0
15765812,587,Spain,Male,48,1,0.0,2,1,1,8908.0,4,0.25,0.5,0
15704844,550,Spain,Male,62,7,11.30132206917687,1,0,1,64490.67,6,1.1666666666666667,0.16666666666666666,0
15744582,680,France,Female,24,10,0.0,3,1,0,154971.63,2,5.0,1.5,1
15616700,622,Spain,Female,41,9,0.0,2,1,1,155786.39,4,2.25,0.5,0
15683521,594,Germany,Male,28,0,11.867628435847514,2,1,0,129084.82,2,0.0,1.0,0
15583049,643,Germany,Female,34,7,11.985594725761276,1,0,1,188533.11,3,2.3333333333333335,0.3333333333333333,0
15643752,540,France,Male,25,5,11.662734418845536,1,1,0,13411.67,2,2.5,0.5,0
15620398,635,Spain,Female,34,5,11.499682867550085,2,1,0,15733.19,3,1.6666666666666667,0.6666666666666666,0
15715707,657,France,Male,32,3,11.685449431745539,2,1,1,73127.61,3,1.0,0.6666666666666666,0
15814209,814,France,Male,31,1,11.685801889943157,1,1,0,101704.19,3,0.3333333333333333,0.3333333333333333,0
15733768,600,France,Male,32,1,0.0,1,1,1,101986.16,3,0.3333333333333333,0.3333333333333333,0
15755242,682,France,Female,46,2,0.0,1,1,1,114442.66,4,0.5,0.25,0
15729412,682,France,Male,38,4,11.582389771980655,1,1,1,15669.17,3,1.3333333333333333,0.3333333333333333,0
15746564,566,France,Male,42,3,11.589995574232287,1,1,1,157486.1,4,0.75,0.25,0
15588446,550,Spain,Male,34,3,0.0,2,0,0,131281.28,3,1.0,0.6666666666666666,0
15665221,630,France,Male,26,7,11.774048343852757,2,0,1,197001.15,2,3.5,1.0,0
15640846,546,Germany,Female,58,3,11.575518125398212,4,1,0,128881.87,5,0.6,0.8,1
15700209,486,France,Male,63,9,11.48257089118648,1,1,1,85101.0,6,1.5,0.16666666666666666,0
15658360,762,Spain,Male,35,9,11.71937378323409,2,0,0,149822.04,3,3.0,0.6666666666666666,0
15602735,692,Germany,Male,45,6,11.933593290587392,4,0,1,108040.86,4,1.5,1.0,1
15724834,498,France,Female,30,1,0.0,2,0,0,135795.53,3,0.3333333333333333,0.6666666666666666,0
15800062,850,Spain,Male,49,8,0.0,1,0,0,25867.67,4,2.0,0.25,1
15685300,603,France,Male,35,6,11.76752706236375,2,1,0,130483.56,3,2.0,0.6666666666666666,0
15760102,551,France,Female,36,5,0.0,1,1,0,183479.12,3,1.6666666666666667,0.3333333333333333,0
15787026,627,Germany,Male,27,0,12.129561133340767,2,1,1,77027.34,2,0.0,1.0,0
15653696,515,France,Female,28,9,0.0,2,0,0,94141.75,2,4.5,1.0,0
15788946,605,Spain,Female,29,3,11.66827673808257,1,0,0,4092.75,2,1.5,0.5,0
15600724,567,Germany,Male,29,5,11.77337774892119,1,1,0,109257.59,2,2.5,0.5,0
15574324,568,Germany,Female,29,2,11.768946654606374,2,0,1,104617.99,2,1.0,1.0,0
15707144,571,Germany,Male,25,6,11.32064714370241,2,1,0,167705.07,2,3.0,1.0,0
15775891,634,Germany,Male,48,2,11.582905622263452,1,1,1,103712.05,4,0.5,0.25,1
15711789,768,Spain,Female,42,3,0.0,1,0,0,161242.99,4,0.75,0.25,1
15600879,554,Germany,Female,36,3,11.968969168796349,2,1,0,6089.13,3,1.0,0.6666666666666666,0
15681196,629,France,Male,35,1,12.056245538908746,1,1,1,159777.37,3,0.3333333333333333,0.3333333333333333,0
15716000,638,Spain,Male,48,2,0.0,2,1,1,7919.08,4,0.5,0.5,0
15766776,576,France,Male,41,1,0.0,1,1,1,188274.6,4,0.25,0.25,0
15680278,661,Spain,Female,42,9,11.230064286645412,1,1,0,27608.12,4,2.25,0.25,1
15688637,592,France,Female,27,4,0.0,2,1,1,183569.25,2,2.0,1.0,0
15591179,702,Spain,Male,30,2,0.0,2,1,1,145537.32,3,0.6666666666666666,0.6666666666666666,0
15677435,647,France,Female,29,0,11.495417694474765,2,1,0,164717.95,2,0.0,1.0,0
15698619,593,France,Male,43,9,0.0,2,1,1,76357.43,4,2.25,0.5,0
15581036,712,Germany,Female,40,3,11.60194124014433,2,1,0,120158.72,4,0.75,0.5,1
15622117,625,Spain,Female,31,8,0.0,2,1,0,151843.54,3,2.6666666666666665,0.6666666666666666,0
15599301,538,Germany,Female,28,6,12.009853604512534,1,0,1,5698.97,2,3.0,0.5,0
15581548,637,Spain,Female,22,5,11.500863005142227,1,1,0,122865.55,2,2.5,0.5,0
15586870,632,France,Male,27,4,12.171102505876291,1,1,1,152665.85,2,2.0,0.5,0
15735263,736,France,Male,27,5,10.849798145396452,1,0,1,192131.77,2,2.5,0.5,0
15765322,755,France,Male,23,5,11.341964887161708,2,1,1,62851.6,2,2.5,1.0,0
15582944,425,Spain,Female,39,5,0.0,2,1,0,140941.47,3,1.6666666666666667,0.6666666666666666,0
15687162,461,France,Male,51,9,11.694336941099708,1,0,0,56767.67,5,1.8,0.2,1
15644962,745,France,Male,21,4,11.834367091516512,1,1,1,177235.23,2,2.0,0.5,0
15612615,616,France,Female,37,6,0.0,2,1,0,86242.18,3,2.0,0.6666666666666666,0
15813439,587,France,Male,33,5,11.514102971437302,1,1,0,34215.58,3,1.6666666666666667,0.3333333333333333,0
15604544,850,Germany,Male,40,4,12.0202438455428,2,0,1,44406.17,4,1.0,0.5,0
15761348,601,France,Female,38,0,0.0,2,1,0,165196.65,3,0.0,0.6666666666666666,0
15785078,730,Spain,Male,26,3,0.0,1,1,0,34542.41,2,1.5,0.5,0
15759874,532,France,Male,44,3,11.908990194307187,1,1,0,74838.64,4,0.75,0.25,1
15643658,850,Germany,Male,53,2,11.451900444254852,2,1,0,36980.54,5,0.4,0.4,0
15713267,779,Spain,Female,34,5,0.0,2,0,1,111676.63,3,1.6666666666666667,0.6666666666666666,0
15737782,562,France,Male,29,9,0.0,1,1,1,25858.68,2,4.5,0.5,0
15815490,670,Germany,Male,40,2,12.013397555407856,3,0,0,177028.0,4,0.5,0.75,1
15679410,729,France,Female,62,4,11.85332142229292,1,1,0,30990.16,6,0.6666666666666666,0.16666666666666666,1
15756241,767,France,Female,44,2,11.934987085885657,1,1,1,136915.15,4,0.5,0.25,0
15688409,742,France,Female,28,2,12.16454993681706,1,1,0,108457.99,2,1.0,0.5,1
15742272,669,France,Female,44,8,11.476459490039117,1,0,0,131609.48,4,2.0,0.25,1
15717898,542,Spain,Male,32,2,11.790155151060063,1,0,1,159737.56,3,0.6666666666666666,0.3333333333333333,0
15769582,586,France,Male,29,3,0.0,2,1,1,142238.54,2,1.5,1.0,0
15635660,612,Germany,Male,30,9,11.869978387466064,1,1,0,105890.55,3,3.0,0.3333333333333333,1
15576723,740,France,Female,37,7,0.0,2,1,1,194270.91,3,2.3333333333333335,0.6666666666666666,0
15591577,584,France,Male,35,3,11.893500571008,1,1,1,105443.47,3,1.0,0.3333333333333333,0
15582325,524,France,Male,52,2,11.383901157304592,1,1,0,173899.42,5,0.4,0.2,1
15693947,614,France,Female,19,5,11.487058685816015,2,1,0,122823.34,1,5.0,2.0,0
15760446,598,France,Female,64,9,0.0,1,0,1,13181.37,6,1.5,0.16666666666666666,1
15611105,799,Spain,Male,35,7,0.0,2,0,1,140780.8,3,2.3333333333333335,0.6666666666666666,0
15630920,724,France,Male,34,2,11.947863546394021,2,0,0,78560.64,3,0.6666666666666666,0.6666666666666666,0
15574910,601,France,Male,50,2,11.658116728825963,1,1,0,185855.21,5,0.4,0.2,0
15756472,804,France,Male,25,7,11.593561873291728,1,1,0,128276.95,2,3.5,0.5,0
15682890,745,Germany,Male,38,5,11.083624680746729,2,1,1,140197.42,3,1.6666666666666667,0.6666666666666666,0
15641994,667,Germany,Male,43,1,11.542673084336155,1,1,0,32462.39,4,0.25,0.25,1
15733297,518,France,Female,38,10,11.34764732057301,1,1,1,162253.9,3,3.3333333333333335,0.3333333333333333,0
15767793,819,France,Female,38,10,0.0,2,1,0,30498.7,3,3.3333333333333335,0.6666666666666666,0
15725698,520,Spain,Female,35,4,11.658598683881527,1,1,1,90280.7,3,1.3333333333333333,0.3333333333333333,0
15813532,625,France,Female,39,5,0.0,2,1,0,32615.21,3,1.6666666666666667,0.6666666666666666,0
15576760,673,Germany,Male,36,5,11.199433976535257,2,0,0,196142.26,3,1.6666666666666667,0.6666666666666666,0
15732102,656,Germany,Female,27,3,11.92441260419612,2,1,0,16998.72,2,1.5,1.0,0
15739046,850,Spain,Female,23,9,11.870990392434118,1,0,1,62980.96,2,4.5,0.5,0
15631927,574,Spain,Female,28,7,0.0,2,0,0,185660.3,2,3.5,1.0,0
15672115,679,France,Male,60,6,0.0,2,1,1,77331.77,6,1.0,0.3333333333333333,0
15618765,530,Germany,Female,42,0,11.51241983716203,1,0,1,97338.62,4,0.0,0.25,0
15679148,508,France,Male,44,3,11.656610571229585,2,0,0,67234.33,4,0.75,0.5,0
15728474,558,Germany,Male,32,4,11.592077714765336,1,1,1,143783.28,3,1.3333333333333333,0.3333333333333333,0
15636999,414,France,Male,38,8,0.0,1,0,1,77661.12,3,2.6666666666666665,0.3333333333333333,1
